Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Reached.on.Time_Y.N,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
3,2,211,2,4,1,1,0,0,0,0,0,0,1,1,0,0
5,5,265,3,3,1,0,1,0,0,0,0,1,0,0,1,0
5,3,217,0,0,1,0,0,0,1,0,0,1,0,1,0,0
3,4,228,0,65,1,0,0,0,0,1,0,0,1,0,0,1
6,4,221,0,0,0,0,1,0,0,0,0,0,1,1,0,0
6,3,121,3,0,0,0,0,0,1,0,0,0,1,0,0,1
4,2,261,5,8,1,0,0,0,1,0,0,0,1,1,0,0
4,4,229,2,9,1,0,0,0,1,0,0,0,1,1,0,0
3,3,268,3,33,1,0,0,0,1,0,1,0,0,1,0,0
2,3,129,0,0,1,1,0,0,0,0,0,0,1,1,0,0
4,1,161,3,59,1,0,0,0,0,1,0,0,1,1,0,0
3,5,242,2,1,1,0,0,0,0,1,0,0,1,1,0,0
3,5,213,4,9,1,0,1,0,0,0,0,1,0,0,0,1
4,1,242,2,0,0,0,0,0,0,1,0,1,0,1,0,0
0,2,150,4,0,1,0,0,0,0,1,0,1,0,1,0,0
5,2,240,5,7,0,0,0,0,0,1,1,0,0,1,0,0
4,2,182,3,0,0,0,1,0,0,0,0,0,1,0,0,1
4,2,225,8,0,0,0,0,0,0,1,0,0,1,1,0,0
5,2,169,0,3,0,0,0,0,0,1,0,0,1,0,0,1
0,4,300,4,0,0,1,0,0,0,0,0,1,0,0,0,1
5,2,206,6,0,1,0,0,1,0,0,1,0,0,0,0,1
0,4,215,2,0,0,1,0,0,0,0,0,0,1,1,0,0
3,3,138,4,0,1,0,1,0,0,0,0,0,1,1,0,0
4,3,217,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,3,261,3,0,1,0,1,0,0,0,0,0,1,1,0,0
0,3,199,2,0,0,0,0,0,0,1,0,0,1,1,0,0
3,5,187,3,20,1,0,0,0,0,1,0,0,1,1,0,0
4,5,138,7,0,1,0,0,0,1,0,0,0,1,0,0,1
4,5,239,5,0,1,0,1,0,0,0,0,0,1,1,0,0
3,2,122,4,9,1,0,0,1,0,0,0,1,0,1,0,0
6,4,253,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3,2,233,4,0,0,0,0,0,0,1,1,0,0,0,0,1
4,4,206,3,0,0,0,0,0,0,1,0,0,1,0,0,1
2,5,235,3,0,1,0,0,0,0,1,0,0,1,0,1,0
2,3,274,3,24,1,0,0,1,0,0,0,0,1,0,1,0
5,1,241,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,4,147,3,0,1,0,0,1,0,0,1,0,0,0,0,1
4,1,180,2,0,1,0,0,1,0,0,1,0,0,1,0,0
5,1,187,4,0,0,0,0,0,0,1,0,0,1,0,0,1
3,4,149,3,0,1,0,0,0,0,1,1,0,0,1,0,0
3,3,253,4,0,1,0,0,1,0,0,0,0,1,1,0,0
0,4,255,4,0,1,0,1,0,0,0,0,0,1,0,0,1
0,5,228,4,7,1,0,0,0,1,0,0,0,1,1,0,0
5,1,239,0,1,0,0,1,0,0,0,0,0,1,1,0,0
3,3,251,3,0,0,1,0,0,0,0,0,0,1,1,0,0
5,5,169,2,14,1,0,0,1,0,0,1,0,0,0,0,1
0,5,171,3,0,1,0,0,1,0,0,0,0,1,0,0,1
0,4,149,3,51,1,0,1,0,0,0,1,0,0,1,0,0
3,1,179,2,0,0,1,0,0,0,0,0,0,1,0,0,1
3,5,103,0,0,1,1,0,0,0,0,0,0,1,1,0,0
5,2,248,5,0,1,0,0,0,0,1,0,0,1,1,0,0
4,3,213,3,0,0,0,0,1,0,0,0,1,0,0,0,1
4,1,182,0,10,0,0,0,0,0,1,0,0,1,0,0,1
4,2,202,3,0,0,0,0,0,0,1,0,1,0,1,0,0
0,1,277,5,0,1,0,0,0,0,1,0,1,0,1,0,0
0,1,139,3,0,0,0,0,0,0,1,0,0,1,0,0,1
5,1,245,0,5,1,0,1,0,0,0,0,0,1,1,0,0
4,4,166,5,0,1,0,0,0,0,1,0,0,1,1,0,0
4,1,166,5,0,1,0,1,0,0,0,0,0,1,1,0,0
0,5,148,4,1,1,0,0,1,0,0,0,1,0,1,0,0
5,2,246,0,0,1,0,0,0,1,0,0,0,1,0,0,1
6,5,282,4,0,1,0,1,0,0,0,0,0,1,1,0,0
0,5,150,3,3,0,0,0,0,0,1,0,0,1,0,0,1
6,5,305,4,6,1,0,0,0,0,1,0,0,1,1,0,0
7,4,308,5,7,1,0,0,0,1,0,0,0,1,0,0,1
4,2,208,3,0,0,0,0,0,0,1,0,0,1,1,0,0
5,2,279,4,8,1,0,0,0,1,0,1,0,0,1,0,0
3,2,143,3,0,1,0,0,0,0,1,0,0,1,1,0,0
7,3,267,4,0,1,0,0,0,0,1,0,0,1,0,0,1
4,4,266,7,0,1,0,0,0,1,0,0,0,1,0,0,1
3,3,264,3,3,0,0,1,0,0,0,0,0,1,1,0,0
4,5,161,3,2,0,0,0,0,0,1,0,0,1,0,0,1
0,1,257,0,5,0,0,0,0,0,1,0,1,0,0,0,1
0,3,171,3,0,0,0,0,0,0,1,0,0,1,1,0,0
3,5,162,2,0,1,0,0,0,1,0,1,0,0,1,0,0
0,4,276,4,2,1,0,0,0,1,0,0,0,1,1,0,0
4,2,124,0,60,1,0,1,0,0,0,0,0,1,0,1,0
0,5,172,2,7,0,0,0,0,0,1,1,0,0,1,0,0
4,3,234,3,0,1,0,0,1,0,0,0,0,1,0,0,1
4,5,266,3,0,0,0,0,0,0,1,0,1,0,0,0,1
4,5,245,3,7,0,1,0,0,0,0,0,0,1,1,0,0
4,2,224,0,1,0,0,1,0,0,0,0,0,1,1,0,0
4,1,262,6,3,1,1,0,0,0,0,0,1,0,1,0,0
3,2,146,6,62,1,1,0,0,0,0,0,0,1,0,0,1
4,1,228,5,0,0,0,0,0,0,1,0,0,1,1,0,0
0,2,289,5,1,0,0,0,0,1,0,0,0,1,1,0,0
7,3,244,4,10,0,0,0,0,0,1,0,0,1,0,0,1
0,3,154,2,7,0,0,1,0,0,0,1,0,0,0,1,0
3,3,214,3,0,0,0,1,0,0,0,0,0,1,0,0,1
4,4,279,6,0,1,0,0,0,0,1,0,0,1,0,0,1
4,1,190,3,0,1,0,0,0,1,0,0,1,0,1,0,0
6,4,306,4,6,0,1,0,0,0,0,0,0,1,1,0,0
3,1,191,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4,4,133,4,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1,262,3,0,1,0,0,0,1,0,0,0,1,0,0,1
3,5,188,2,0,1,1,0,0,0,0,1,0,0,1,0,0
0,3,144,3,1,0,0,0,0,1,0,0,0,1,1,0,0
5,1,155,0,40,1,0,1,0,0,0,0,0,1,0,0,1
5,3,132,3,0,1,0,0,0,1,0,0,1,0,1,0,0
4,1,177,2,6,0,1,0,0,0,0,0,0,1,0,0,1
3,3,237,2,0,1,0,0,0,0,1,0,0,1,1,0,0
0,1,140,3,1,1,0,0,0,0,1,0,0,1,0,0,1
5,4,265,0,0,0,0,0,1,0,0,0,1,0,0,0,1
3,4,239,4,0,0,0,0,0,0,1,0,0,1,0,0,1
7,5,250,4,1,1,1,0,0,0,0,0,0,1,1,0,0
6,5,305,4,7,1,0,0,0,0,1,1,0,0,1,0,0
6,3,271,4,0,0,0,0,0,0,1,1,0,0,1,0,0
4,3,235,3,0,1,0,0,0,1,0,1,0,0,1,0,0
4,3,267,4,0,0,1,0,0,0,0,1,0,0,1,0,0
4,3,252,2,0,1,0,0,0,0,1,0,0,1,1,0,0
5,5,191,2,34,1,0,0,0,1,0,0,0,1,0,1,0
5,3,249,2,9,0,0,0,0,0,1,0,0,1,1,0,0
2,3,133,4,5,1,0,0,0,0,1,0,1,0,1,0,0
0,2,257,2,0,1,0,0,0,0,1,0,0,1,0,1,0
0,3,170,4,1,0,0,0,0,0,1,0,0,1,1,0,0
2,4,129,3,48,1,0,0,1,0,0,0,0,1,1,0,0
0,2,181,3,0,1,0,0,1,0,0,0,0,1,1,0,0
0,4,269,5,0,0,0,0,0,0,1,0,1,0,0,0,1
4,4,213,2,27,1,0,0,1,0,0,0,0,1,1,0,0
0,4,225,4,0,1,0,0,1,0,0,0,0,1,1,0,0
5,2,268,3,0,1,0,0,0,1,0,1,0,0,0,0,1
4,3,242,4,62,1,0,0,1,0,0,0,0,1,1,0,0
2,4,120,0,13,1,0,0,1,0,0,0,0,1,0,0,1
0,3,267,6,8,1,0,0,0,1,0,0,0,1,1,0,0
3,3,154,2,0,1,0,0,1,0,0,0,0,1,1,0,0
6,5,139,6,0,1,1,0,0,0,0,0,0,1,0,0,1
4,4,200,3,7,1,0,0,1,0,0,0,0,1,1,0,0
6,1,284,4,0,0,0,0,0,0,1,0,0,1,1,0,0
4,4,193,3,8,1,0,1,0,0,0,0,0,1,0,0,1
3,5,170,7,0,1,1,0,0,0,0,0,0,1,1,0,0
5,5,240,2,7,1,0,0,1,0,0,0,0,1,1,0,0
3,1,192,0,0,0,0,0,0,0,1,1,0,0,1,0,0
3,4,117,3,0,0,1,0,0,0,0,0,0,1,1,0,0
4,5,154,0,9,1,0,1,0,0,0,0,0,1,0,0,1
4,3,136,4,10,0,0,0,0,1,0,0,0,1,1,0,0
3,4,186,3,1,1,1,0,0,0,0,0,1,0,0,1,0
2,4,134,0,42,1,0,1,0,0,0,0,0,1,1,0,0
5,2,274,2,5,0,0,0,0,0,1,0,1,0,1,0,0
0,3,212,3,10,0,0,0,0,0,1,0,0,1,0,0,1
4,2,225,2,5,0,0,0,0,0,1,0,0,1,0,0,1
3,3,180,7,4,1,0,0,1,0,0,1,0,0,0,0,1
0,5,238,10,44,1,0,0,0,0,1,0,1,0,0,0,1
4,4,203,2,0,0,0,0,1,0,0,0,0,1,1,0,0
5,5,246,3,0,0,0,0,0,1,0,0,0,1,0,0,1
4,3,250,6,0,1,0,0,0,0,1,0,0,1,0,0,1
0,5,245,5,10,1,0,1,0,0,0,0,0,1,1,0,0
4,5,133,0,0,1,0,0,0,0,1,0,0,1,1,0,0
5,3,243,0,10,1,0,0,0,1,0,0,0,1,0,0,1
6,4,243,0,0,1,0,0,1,0,0,1,0,0,1,0,0
6,5,305,0,0,0,0,0,1,0,0,0,0,1,0,0,1
3,5,224,3,6,0,1,0,0,0,0,0,0,1,1,0,0
5,1,137,2,52,1,1,0,0,0,0,0,0,1,1,0,0
5,4,139,3,6,0,0,0,0,0,1,0,0,1,0,0,1
4,3,184,3,0,0,0,1,0,0,0,0,0,1,1,0,0
0,4,170,3,0,0,0,1,0,0,0,0,0,1,0,0,1
5,4,190,3,4,1,0,0,0,1,0,0,0,1,0,0,1
0,5,193,4,0,1,0,1,0,0,0,0,0,1,1,0,0
4,3,255,5,1,0,0,0,0,1,0,1,0,0,1,0,0
3,1,207,3,0,1,0,1,0,0,0,0,1,0,1,0,0
4,1,150,2,0,0,0,0,0,1,0,0,1,0,1,0,0
0,5,144,6,46,1,0,0,0,1,0,0,0,1,1,0,0
5,1,162,3,1,0,0,0,0,0,1,1,0,0,0,0,1
0,2,276,6,6,0,0,0,1,0,0,1,0,0,0,0,1
3,4,228,4,0,0,0,1,0,0,0,0,1,0,0,0,1
0,1,282,4,0,0,1,0,0,0,0,0,0,1,1,0,0
5,5,270,5,5,1,0,0,1,0,0,0,0,1,1,0,0
3,5,226,3,55,1,0,0,0,0,1,0,1,0,0,0,1
0,1,152,0,25,1,0,0,0,0,1,0,0,1,1,0,0
3,4,179,2,0,1,0,0,0,0,1,0,0,1,1,0,0
4,4,189,2,5,0,0,0,0,1,0,0,1,0,1,0,0
3,2,191,4,0,1,0,1,0,0,0,0,0,1,0,0,1
5,3,218,5,9,1,0,0,0,0,1,0,0,1,1,0,0
0,1,197,5,0,0,0,0,0,0,1,1,0,0,0,0,1
3,1,228,2,7,0,1,0,0,0,0,0,1,0,1,0,0
3,2,185,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3,3,205,2,15,1,0,0,1,0,0,0,0,1,1,0,0
4,3,137,3,46,1,0,1,0,0,0,0,1,0,0,0,1
3,4,173,2,0,0,0,0,0,0,1,0,0,1,1,0,0
0,5,224,2,0,1,0,0,0,1,0,0,0,1,1,0,0
2,4,162,3,0,1,0,0,0,0,1,0,0,1,0,1,0
3,3,180,3,0,1,0,0,0,1,0,0,0,1,0,0,1
4,1,252,3,0,0,0,0,1,0,0,0,0,1,0,0,1
0,2,179,3,3,0,0,0,1,0,0,0,0,1,1,0,0
0,2,227,4,6,1,0,0,1,0,0,0,0,1,0,0,1
6,5,279,4,7,0,1,0,0,0,0,0,0,1,1,0,0
3,5,265,3,8,0,0,0,0,0,1,0,0,1,0,0,1
4,3,258,3,1,0,0,0,0,1,0,0,0,1,0,1,0
4,1,200,2,0,0,0,1,0,0,0,0,0,1,0,0,1
5,4,217,3,8,1,0,0,1,0,0,0,1,0,0,0,1
3,1,209,3,8,0,0,0,0,1,0,0,0,1,1,0,0
0,3,237,3,0,1,0,0,0,1,0,0,0,1,0,0,1
3,4,216,3,3,0,0,0,0,1,0,1,0,0,1,0,0
3,1,174,3,2,0,0,0,0,0,1,1,0,0,0,0,1
0,4,144,3,6,1,0,0,0,0,1,0,0,1,1,0,0
0,3,142,4,0,1,0,0,1,0,0,1,0,0,0,0,1
3,5,134,3,38,1,0,1,0,0,0,0,0,1,0,0,1
0,5,272,3,48,1,0,0,1,0,0,0,1,0,0,0,1
4,1,147,0,0,1,0,1,0,0,0,0,1,0,1,0,0
6,3,305,4,9,1,0,1,0,0,0,0,1,0,0,0,1
3,4,157,0,6,0,0,0,0,0,1,1,0,0,0,0,1
3,5,270,3,0,1,1,0,0,0,0,0,0,1,0,0,1
4,2,209,2,1,0,0,0,0,0,1,0,0,1,0,0,1
0,2,153,4,0,1,0,0,0,0,1,0,0,1,0,1,0
0,3,167,2,0,1,1,0,0,0,0,0,1,0,0,0,1
6,3,205,3,0,0,0,0,0,1,0,0,0,1,1,0,0
3,2,158,3,1,0,0,0,0,0,1,0,0,1,0,0,1
5,1,264,2,3,1,0,1,0,0,0,1,0,0,0,0,1
4,2,270,5,0,0,0,0,0,0,1,0,0,1,1,0,0
0,3,169,0,7,0,0,0,1,0,0,0,1,0,1,0,0
0,3,210,3,0,0,0,0,0,1,0,0,0,1,0,0,1
4,1,235,2,0,1,0,0,0,0,1,1,0,0,0,1,0
0,2,160,3,0,0,0,0,0,1,0,0,0,1,1,0,0
0,1,289,4,0,1,1,0,0,0,0,0,0,1,1,0,0
0,3,186,2,0,1,0,0,1,0,0,0,0,1,1,0,0
0,3,227,5,0,0,0,0,0,0,1,0,0,1,0,0,1
4,2,244,3,3,0,0,0,0,1,0,0,0,1,0,1,0
4,3,226,3,10,0,0,1,0,0,0,1,0,0,0,0,1
5,2,268,3,41,1,0,0,0,0,1,0,0,1,0,0,1
5,3,221,5,0,1,0,0,0,1,0,1,0,0,1,0,0
0,1,171,0,10,0,0,0,1,0,0,0,0,1,0,0,1
6,5,295,4,5,1,0,1,0,0,0,0,0,1,0,0,1
0,4,294,4,0,0,0,1,0,0,0,0,0,1,0,0,1
3,4,148,3,56,1,0,0,1,0,0,0,0,1,1,0,0
0,2,269,2,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1,241,2,0,1,0,0,1,0,0,0,0,1,0,0,1
3,2,184,4,0,1,0,1,0,0,0,0,0,1,0,0,1
4,3,237,3,57,1,0,0,0,0,1,0,0,1,1,0,0
0,5,159,3,5,0,0,0,0,0,1,0,0,1,1,0,0
3,2,236,2,0,1,1,0,0,0,0,0,0,1,0,0,1
3,2,135,3,0,1,0,0,0,0,1,0,0,1,1,0,0
5,2,257,3,0,1,0,0,0,0,1,0,0,1,1,0,0
0,3,245,5,8,1,0,0,0,0,1,0,0,1,0,0,1
4,1,146,0,0,0,1,0,0,0,0,0,0,1,1,0,0
5,5,235,0,8,1,1,0,0,0,0,0,0,1,1,0,0
5,2,245,5,0,0,0,0,0,0,1,0,1,0,1,0,0
5,3,222,2,2,1,0,1,0,0,0,0,0,1,1,0,0
0,1,187,3,1,0,0,0,0,0,1,0,1,0,0,0,1
3,5,248,2,3,1,0,1,0,0,0,0,0,1,0,1,0
3,2,154,3,0,1,0,1,0,0,0,0,0,1,0,0,1
6,4,195,5,10,0,0,0,0,0,1,0,0,1,0,1,0
6,4,201,2,4,1,1,0,0,0,0,0,1,0,1,0,0
0,1,258,3,0,1,0,0,0,0,1,0,1,0,0,0,1
0,3,246,5,0,0,0,0,0,0,1,0,0,1,1,0,0
3,2,263,4,0,1,1,0,0,0,0,0,0,1,0,0,1
3,4,148,3,37,1,1,0,0,0,0,0,0,1,1,0,0
3,1,212,3,0,0,1,0,0,0,0,0,0,1,0,0,1
3,3,196,4,0,1,0,0,0,1,0,1,0,0,1,0,0
0,3,197,2,0,1,0,0,0,0,1,0,0,1,1,0,0
3,2,221,0,0,0,0,0,1,0,0,0,1,0,1,0,0
5,5,261,0,9,0,0,1,0,0,0,0,0,1,0,0,1
4,2,139,5,52,1,0,0,1,0,0,0,0,1,1,0,0
2,3,258,5,6,0,0,1,0,0,0,0,0,1,1,0,0
4,3,244,2,10,1,0,0,1,0,0,0,0,1,1,0,0
6,4,244,4,1,1,0,0,0,0,1,0,0,1,1,0,0
0,2,157,2,15,1,0,0,1,0,0,0,0,1,0,0,1
0,3,104,4,3,0,0,0,0,0,1,0,0,1,0,0,1
4,2,187,0,0,1,0,0,1,0,0,0,0,1,0,0,1
4,2,241,6,0,1,0,0,1,0,0,0,0,1,0,0,1
4,1,159,4,5,1,0,0,0,0,1,0,0,1,1,0,0
0,3,226,6,6,1,0,0,1,0,0,0,0,1,0,0,1
3,1,221,10,0,0,0,0,0,0,1,0,1,0,0,0,1
3,4,154,2,0,1,0,0,0,1,0,0,0,1,0,0,1
4,3,197,2,7,0,0,0,1,0,0,0,0,1,1,0,0
4,1,197,3,0,0,1,0,0,0,0,0,0,1,0,1,0
0,5,197,2,0,1,0,1,0,0,0,0,0,1,1,0,0
0,1,185,0,7,1,0,1,0,0,0,0,1,0,0,0,1
0,4,281,3,7,0,1,0,0,0,0,0,0,1,1,0,0
6,2,139,6,0,1,0,0,0,0,1,0,1,0,0,0,1
4,4,186,3,2,0,0,0,1,0,0,0,1,0,1,0,0
5,5,184,3,0,0,0,1,0,0,0,0,0,1,0,0,1
0,3,266,3,0,0,1,0,0,0,0,0,0,1,0,0,1
4,5,199,2,8,0,0,0,0,0,1,0,0,1,1,0,0
0,4,213,3,1,0,0,0,0,1,0,0,0,1,1,0,0
0,5,196,0,4,0,1,0,0,0,0,0,0,1,1,0,0
7,4,277,5,4,0,0,0,0,0,1,0,0,1,1,0,0
5,5,230,10,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,203,4,0,1,0,0,0,1,0,0,0,1,0,0,1
0,5,144,3,9,0,0,0,1,0,0,0,0,1,0,0,1
4,3,134,3,22,1,0,0,0,0,1,0,0,1,0,1,0
0,1,240,3,4,1,0,0,0,1,0,0,0,1,1,0,0
3,1,157,3,1,0,1,0,0,0,0,0,1,0,0,0,1
0,2,202,2,7,0,0,1,0,0,0,0,0,1,0,0,1
0,4,178,0,0,1,0,0,1,0,0,0,0,1,0,0,1
5,5,225,5,0,1,0,0,0,0,1,0,0,1,1,0,0
2,3,255,3,27,1,0,0,0,1,0,0,1,0,1,0,0
2,5,270,6,0,0,0,0,0,1,0,0,0,1,0,0,1
5,2,178,3,48,1,0,0,1,0,0,1,0,0,1,0,0
0,1,159,2,0,0,0,0,0,0,1,1,0,0,0,0,1
5,3,223,2,9,0,0,1,0,0,0,0,0,1,0,0,1
6,2,293,4,0,1,0,0,0,0,1,1,0,0,1,0,0
2,3,175,6,6,1,0,1,0,0,0,1,0,0,0,1,0
0,4,253,3,4,0,0,1,0,0,0,0,0,1,0,0,1
5,5,145,3,37,1,0,0,0,0,1,0,0,1,0,0,1
2,4,255,3,55,1,0,0,0,0,1,0,0,1,1,0,0
0,5,299,4,4,1,0,0,0,0,1,0,0,1,1,0,0
4,2,239,3,5,0,0,0,0,0,1,0,0,1,0,0,1
3,3,154,10,0,1,0,0,0,0,1,0,1,0,0,0,1
7,1,192,0,0,1,0,0,0,0,1,0,0,1,1,0,0
6,5,157,5,0,0,0,1,0,0,0,0,0,1,1,0,0
4,3,195,3,0,0,0,0,0,0,1,0,0,1,0,0,1
0,5,286,3,18,1,0,0,0,0,1,0,0,1,1,0,0
7,5,296,4,0,1,1,0,0,0,0,0,0,1,1,0,0
3,2,168,3,2,0,1,0,0,0,0,0,0,1,0,0,1
6,2,244,4,0,1,0,0,0,0,1,0,0,1,1,0,0
0,5,262,3,0,1,0,0,1,0,0,0,0,1,0,0,1
5,1,232,5,7,1,0,1,0,0,0,1,0,0,0,0,1
5,5,245,5,5,1,0,0,0,0,1,0,0,1,1,0,0
0,1,210,3,9,1,0,1,0,0,0,0,0,1,1,0,0
3,1,188,4,8,1,0,0,0,1,0,0,0,1,0,0,1
4,3,240,5,5,0,0,0,0,0,1,0,1,0,0,0,1
4,5,204,3,4,0,1,0,0,0,0,0,1,0,0,0,1
3,4,148,3,1,0,1,0,0,0,0,0,0,1,1,0,0
4,5,230,2,0,1,0,0,0,1,0,1,0,0,1,0,0
4,5,139,3,65,1,1,0,0,0,0,0,0,1,1,0,0
0,2,158,3,2,0,0,0,0,0,1,0,0,1,0,0,1
5,3,218,6,6,1,0,0,0,0,1,1,0,0,1,0,0
0,4,259,3,0,1,0,0,0,0,1,0,0,1,0,0,1
4,2,136,0,9,0,1,0,0,0,0,0,0,1,0,0,1
4,3,260,2,38,1,0,0,1,0,0,0,0,1,1,0,0
3,2,193,3,7,0,0,0,0,0,1,0,1,0,1,0,0
3,1,166,3,9,0,0,0,0,0,1,0,0,1,0,0,1
4,3,153,0,0,1,0,1,0,0,0,0,0,1,0,0,1
4,1,229,4,3,1,0,0,0,1,0,0,0,1,1,0,0
4,4,220,3,4,0,0,0,0,0,1,0,0,1,1,0,0
0,5,263,2,0,1,0,1,0,0,0,0,1,0,0,0,1
5,3,261,4,5,1,0,0,1,0,0,0,1,0,0,0,1
5,3,114,6,0,1,0,0,0,1,0,0,0,1,0,0,1
4,3,228,3,0,1,0,0,0,0,1,0,0,1,0,0,1
4,5,235,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3,2,268,3,30,1,0,0,1,0,0,0,1,0,1,0,0
0,3,199,5,10,1,0,0,1,0,0,0,0,1,0,0,1
6,5,154,10,0,1,0,0,0,0,1,0,0,1,0,0,1
0,4,232,2,36,1,0,1,0,0,0,0,0,1,1,0,0
0,1,187,4,0,1,0,0,0,0,1,0,1,0,0,0,1
4,4,262,3,0,0,0,0,0,1,0,0,0,1,0,0,1
0,2,270,0,29,1,0,0,0,0,1,1,0,0,0,1,0
0,1,241,3,7,0,0,1,0,0,0,0,0,1,1,0,0
0,3,181,3,0,1,0,0,0,1,0,0,0,1,1,0,0
4,3,173,3,5,1,0,0,0,0,1,0,0,1,0,0,1
4,1,194,3,6,0,0,1,0,0,0,0,0,1,0,0,1
4,4,207,3,0,0,0,1,0,0,0,0,0,1,1,0,0
4,5,158,0,4,1,0,0,0,0,1,0,0,1,1,0,0
3,1,232,2,4,1,1,0,0,0,0,0,1,0,0,0,1
5,1,259,6,0,0,0,0,0,0,1,0,0,1,1,0,0
5,1,171,5,2,1,0,0,0,0,1,0,0,1,0,0,1
4,5,232,5,0,0,0,0,0,0,1,0,0,1,1,0,0
4,2,246,0,0,1,0,0,0,0,1,0,1,0,1,0,0
5,1,159,2,5,0,0,1,0,0,0,0,0,1,0,0,1
7,2,310,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,1,231,7,0,0,0,0,0,0,1,1,0,0,0,1,0
0,2,242,6,63,1,1,0,0,0,0,1,0,0,1,0,0
6,4,243,6,8,0,0,0,0,1,0,0,0,1,1,0,0
6,5,165,6,0,1,0,1,0,0,0,0,0,1,1,0,0
0,3,224,6,0,0,0,0,0,1,0,0,0,1,0,0,1
4,5,146,3,0,1,0,0,0,0,1,0,0,1,1,0,0
4,3,197,3,0,0,0,0,0,0,1,0,0,1,0,0,1
5,2,196,0,10,0,0,0,0,0,1,0,0,1,1,0,0
0,2,307,4,0,0,1,0,0,0,0,1,0,0,0,0,1
3,2,133,3,1,1,1,0,0,0,0,0,0,1,0,0,1
0,5,248,4,0,0,0,0,1,0,0,0,0,1,1,0,0
0,4,195,0,0,1,1,0,0,0,0,0,0,1,1,0,0
5,1,233,5,0,0,0,0,1,0,0,1,0,0,0,0,1
0,3,253,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4,5,216,3,0,1,0,0,0,0,1,0,0,1,0,1,0
6,1,283,5,0,0,1,0,0,0,0,0,0,1,1,0,0
3,4,139,2,45,1,0,0,0,0,1,0,0,1,1,0,0
0,5,244,6,0,0,0,0,0,0,1,0,0,1,1,0,0
4,2,272,4,3,0,0,0,0,1,0,0,0,1,1,0,0
0,2,277,0,0,1,0,1,0,0,0,0,0,1,1,0,0
6,2,279,4,1,1,0,0,0,0,1,0,0,1,1,0,0
5,4,201,3,0,0,0,0,0,0,1,0,0,1,1,0,0
3,4,268,2,0,1,0,0,1,0,0,0,0,1,0,1,0
0,3,296,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4,3,250,3,3,1,0,0,1,0,0,0,0,1,0,0,1
0,1,174,6,0,1,0,0,0,0,1,0,0,1,0,0,1
5,3,195,4,0,0,0,0,0,1,0,0,0,1,1,0,0
5,3,123,0,0,1,0,0,0,0,1,0,0,1,1,0,0
5,1,134,2,0,0,1,0,0,0,0,0,0,1,1,0,0
6,3,287,4,8,1,0,0,0,1,0,0,0,1,0,0,1
6,4,256,4,9,0,0,1,0,0,0,0,0,1,1,0,0
5,3,209,4,7,1,0,0,0,1,0,0,0,1,0,0,1
3,5,159,3,0,0,0,0,0,1,0,0,0,1,0,0,1
5,5,216,3,0,1,0,0,1,0,0,0,0,1,1,0,0
0,1,192,3,4,0,0,0,0,1,0,0,0,1,1,0,0
2,1,241,3,0,1,0,1,0,0,0,0,0,1,0,0,1
6,3,233,6,9,0,1,0,0,0,0,1,0,0,1,0,0
4,5,188,5,1,1,0,0,0,0,1,0,0,1,1,0,0
6,2,259,4,5,1,0,0,1,0,0,0,0,1,1,0,0
5,5,230,3,10,0,1,0,0,0,0,0,0,1,1,0,0
3,2,137,3,23,1,0,0,0,0,1,0,0,1,0,0,1
4,5,152,0,9,0,0,0,0,0,1,1,0,0,1,0,0
3,1,163,3,59,1,0,0,0,0,1,1,0,0,0,0,1
5,3,192,0,0,1,0,1,0,0,0,0,0,1,0,0,1
5,1,205,2,0,1,0,1,0,0,0,0,0,1,0,0,1
4,3,260,3,4,1,0,0,0,0,1,0,0,1,0,0,1
3,5,160,2,41,1,0,0,0,1,0,0,0,1,0,0,1
3,1,159,0,44,1,1,0,0,0,0,0,1,0,0,0,1
4,4,197,2,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,224,3,0,1,0,1,0,0,0,0,0,1,0,0,1
5,5,167,3,0,0,0,1,0,0,0,0,0,1,1,0,0
0,4,148,10,0,1,0,0,1,0,0,0,0,1,0,1,0
5,1,233,5,0,1,1,0,0,0,0,0,0,1,0,0,1
0,3,207,10,0,0,0,0,1,0,0,0,0,1,1,0,0
0,4,188,4,0,1,0,0,0,1,0,0,0,1,1,0,0
3,3,261,4,9,1,1,0,0,0,0,0,0,1,1,0,0
5,5,221,3,0,0,0,0,0,0,1,0,1,0,0,0,1
