Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Discount_offered,Weight_in_gms,Warehouse_block_A,Warehouse_block_B,Warehouse_block_C,Warehouse_block_D,Warehouse_block_F,Mode_of_Shipment_Flight,Mode_of_Shipment_Road,Mode_of_Shipment_Ship,Product_importance_high,Product_importance_low,Product_importance_medium
5.0,2,224,2.0,10,5674,0,0,0,0,1,0,0,1,0,0,1
4.0,3,150,2.0,10,1491,0,0,0,1,0,1,0,0,0,1,0
0.0,5,188,3.0,10,3206,0,0,1,0,0,0,0,1,1,0,0
7.0,2,279,4.0,1,1480,0,0,0,1,0,0,0,1,0,0,1
5.0,5,221,2.0,10,4255,1,0,0,0,0,0,0,1,0,0,1
3.0,2,259,8.0,10,4390,1,0,0,0,0,0,0,1,1,0,0
4.0,5,157,3.0,10,1487,0,0,0,0,1,0,0,1,0,1,0
4.0,4,235,4.0,50,2020,0,0,0,1,0,0,0,1,0,1,0
0.0,1,264,3.0,13,3015,0,1,0,0,0,0,1,0,0,1,0
4.0,4,201,10.0,3,4202,0,0,1,0,0,0,0,1,0,1,0
3.0,4,260,4.0,10,4109,0,1,0,0,0,1,0,0,0,1,0
3.0,2,254,2.0,37,2469,0,0,1,0,0,1,0,0,0,1,0
4.0,4,260,2.0,10,4474,0,0,0,1,0,0,1,0,0,0,1
3.0,4,113,3.0,1,5765,1,0,0,0,0,0,0,1,0,0,1
4.0,5,153,2.0,10,4492,0,0,0,0,1,1,0,0,0,1,0
5.0,4,269,2.0,10,5276,1,0,0,0,0,0,0,1,0,0,1
0.0,5,176,3.0,10,5307,0,0,0,0,1,1,0,0,0,1,0
3.0,4,188,0.0,10,4835,0,0,1,0,0,0,1,0,0,1,0
3.0,3,154,4.0,62,1616,0,0,0,0,1,0,0,1,0,0,1
4.0,4,264,4.0,10,5186,0,0,0,1,0,0,0,1,0,0,1
0.0,1,204,4.0,6,5926,0,0,0,1,0,1,0,0,0,0,1
4.0,1,220,2.0,38,3951,0,0,0,0,1,0,0,1,0,0,1
0.0,3,266,3.0,10,3951,0,0,1,0,0,0,0,1,0,0,1
0.0,2,242,6.0,10,5655,0,1,0,0,0,0,0,1,0,0,1
0.0,3,154,5.0,10,1117,0,1,0,0,0,0,0,1,0,0,1
2.0,3,201,3.0,5,5733,0,0,0,0,1,0,1,0,0,0,1
2.0,1,180,2.0,10,1078,0,0,1,0,0,0,1,0,0,0,1
0.0,5,214,3.0,1,4004,0,1,0,0,0,1,0,0,1,0,0
0.0,3,169,3.0,10,5147,0,0,1,0,0,0,0,1,0,1,0
6.0,4,269,4.0,10,1872,1,0,0,0,0,0,0,1,0,0,1
3.0,3,152,2.0,3,4193,0,0,0,0,1,0,0,1,0,0,1
6.0,4,260,4.0,10,1927,0,0,0,0,1,0,0,1,0,0,1
5.0,4,229,6.0,10,1733,0,0,1,0,0,0,0,1,0,1,0
5.0,4,270,2.0,10,2971,1,0,0,0,0,0,0,1,1,0,0
4.0,5,138,2.0,10,4788,0,0,0,0,1,0,0,1,0,1,0
0.0,2,150,3.0,10,1910,0,0,0,0,1,1,0,0,0,0,1
4.0,4,258,3.0,2,5420,0,0,0,0,1,0,0,1,1,0,0
5.0,4,256,5.0,2,1723,0,0,0,0,1,0,0,1,0,1,0
5.0,5,170,2.0,10,1278,1,0,0,0,0,0,0,1,0,0,1
0.0,4,287,4.0,10,1811,0,0,0,0,1,1,0,0,0,0,1
3.0,5,108,2.0,10,5559,0,1,0,0,0,0,0,1,0,1,0
3.0,1,154,10.0,3,4524,0,1,0,0,0,0,0,1,0,0,1
0.0,5,247,2.0,10,4250,0,0,0,1,0,0,0,1,0,0,1
4.0,2,259,3.0,47,3951,0,0,0,0,1,0,0,1,0,1,0
0.0,4,236,3.0,10,4347,0,0,1,0,0,1,0,0,0,1,0
5.0,5,225,5.0,7,1168,0,0,0,1,0,0,0,1,0,1,0
5.0,5,209,2.0,10,4348,0,0,0,1,0,0,1,0,0,1,0
4.0,2,219,3.0,10,5703,0,0,0,1,0,0,0,1,0,1,0
3.0,1,260,2.0,6,4332,0,0,1,0,0,0,0,1,0,0,1
0.0,1,166,3.0,10,1453,0,0,1,0,0,0,1,0,1,0,0
0.0,2,247,3.0,8,4977,0,1,0,0,0,0,0,1,0,0,1
3.0,3,211,4.0,10,4733,0,0,0,1,0,0,0,1,0,1,0
4.0,5,263,3.0,32,3723,0,0,0,0,1,0,0,1,0,0,1
3.0,4,188,4.0,10,5016,0,0,1,0,0,0,1,0,0,1,0
4.0,4,201,3.0,10,5385,0,0,0,0,1,0,0,1,0,1,0
3.0,4,148,2.0,54,3951,1,0,0,0,0,0,0,1,0,1,0
4.0,5,150,3.0,10,5767,1,0,0,0,0,0,0,1,1,0,0
0.0,1,208,2.0,10,5218,0,0,0,0,1,0,0,1,0,1,0
4.0,4,178,3.0,10,1165,0,0,0,1,0,0,0,1,0,1,0
5.0,2,229,3.0,10,5189,0,0,0,0,1,1,0,0,0,1,0
0.0,1,233,2.0,10,5073,0,0,1,0,0,0,0,1,1,0,0
3.0,5,181,0.0,29,2217,0,0,1,0,0,0,0,1,0,1,0
4.0,2,271,3.0,10,4085,1,0,0,0,0,0,0,1,0,1,0
4.0,3,180,3.0,5,4038,0,0,0,1,0,0,1,0,0,0,1
3.0,1,150,3.0,8,1745,1,0,0,0,0,0,0,1,0,0,1
6.0,1,293,4.0,10,1534,0,0,0,0,1,0,0,1,0,1,0
4.0,5,159,4.0,4,4816,0,0,0,1,0,0,0,1,0,0,1
3.0,4,138,3.0,10,4327,0,0,1,0,0,0,0,1,0,0,1
3.0,3,144,3.0,1,1274,0,0,0,1,0,0,0,1,0,1,0
0.0,3,192,4.0,9,5239,0,0,0,0,1,1,0,0,0,1,0
2.0,5,123,4.0,8,4042,0,0,0,0,1,0,0,1,0,0,1
0.0,5,243,3.0,35,2374,1,0,0,0,0,0,0,1,0,0,1
5.0,3,242,5.0,10,3951,0,0,0,0,1,0,0,1,0,1,0
0.0,3,244,4.0,5,1108,0,0,0,0,1,0,1,0,0,0,1
3.0,3,143,3.0,16,1343,1,0,0,0,0,0,0,1,0,0,1
4.0,4,264,6.0,6,1748,0,0,0,0,1,0,0,1,0,0,1
4.0,4,169,4.0,10,5493,0,0,0,1,0,0,0,1,0,0,1
3.0,4,185,2.0,10,5926,0,0,0,1,0,0,0,1,0,1,0
0.0,2,135,2.0,4,5405,1,0,0,0,0,0,0,1,0,0,1
4.0,2,192,4.0,10,2256,0,0,0,0,1,0,0,1,0,1,0
2.0,1,229,4.0,10,3757,0,0,0,0,1,0,1,0,0,1,0
4.0,3,209,6.0,10,2622,0,0,1,0,0,0,0,1,0,1,0
0.0,2,206,3.0,1,3951,1,0,0,0,0,0,1,0,1,0,0
4.0,5,148,3.0,6,3951,0,0,1,0,0,0,0,1,1,0,0
4.0,2,187,3.0,5,4897,0,1,0,0,0,1,0,0,1,0,0
5.0,5,259,5.0,10,1624,0,1,0,0,0,0,0,1,0,1,0
4.0,3,160,2.0,10,4522,0,1,0,0,0,1,0,0,0,1,0
0.0,4,130,2.0,10,1213,0,0,0,1,0,1,0,0,0,0,1
5.0,1,269,3.0,5,5031,1,0,0,0,0,0,0,1,0,1,0
5.0,5,264,8.0,10,5759,1,0,0,0,0,1,0,0,0,1,0
4.0,1,234,5.0,10,1134,0,0,0,0,1,0,0,1,0,1,0
0.0,2,271,0.0,10,4880,1,0,0,0,0,0,0,1,0,1,0
4.0,3,162,2.0,2,1714,0,0,0,1,0,0,0,1,0,1,0
4.0,2,232,5.0,3,1197,1,0,0,0,0,0,1,0,0,0,1
5.0,2,168,3.0,50,1486,0,0,0,0,1,0,0,1,0,1,0
0.0,5,191,4.0,4,4008,0,0,0,1,0,0,1,0,0,1,0
4.0,4,113,3.0,1,5610,0,0,0,0,1,0,0,1,0,0,1
0.0,4,226,3.0,10,3593,0,1,0,0,0,0,1,0,0,0,1
0.0,2,223,2.0,10,4604,0,0,0,1,0,0,0,1,0,1,0
3.0,5,230,2.0,27,3951,1,0,0,0,0,0,0,1,0,1,0
3.0,1,223,3.0,10,4495,0,0,1,0,0,0,0,1,0,0,1
3.0,3,160,2.0,6,5667,0,0,0,1,0,0,1,0,1,0,0
4.0,4,129,6.0,7,4873,1,0,0,0,0,0,0,1,0,0,1
4.0,2,156,4.0,10,5795,1,0,0,0,0,0,0,1,0,0,1
4.0,1,256,3.0,6,5818,1,0,0,0,0,0,0,1,0,1,0
6.0,1,260,5.0,3,1434,0,0,1,0,0,0,0,1,0,1,0
0.0,3,118,5.0,15,1601,1,0,0,0,0,0,0,1,0,1,0
0.0,2,239,2.0,10,2897,0,0,0,0,1,0,0,1,0,0,1
4.0,3,170,2.0,10,5607,1,0,0,0,0,0,1,0,0,1,0
0.0,2,157,2.0,53,1390,1,0,0,0,0,0,0,1,0,0,1
4.0,1,264,2.0,10,2436,0,0,0,0,1,0,0,1,0,1,0
0.0,1,142,2.0,10,4728,0,0,1,0,0,0,1,0,0,1,0
3.0,1,186,3.0,1,5694,1,0,0,0,0,0,0,1,1,0,0
3.0,1,202,2.0,7,4506,0,0,0,0,1,0,1,0,0,0,1
4.0,5,275,5.0,6,3951,0,1,0,0,0,0,0,1,0,1,0
4.0,5,188,3.0,10,4632,0,0,0,1,0,1,0,0,0,1,0
0.0,5,223,3.0,35,3437,0,0,0,0,1,0,0,1,0,0,1
0.0,4,192,3.0,10,3331,1,0,0,0,0,0,0,1,0,0,1
5.0,3,256,6.0,10,1441,0,0,1,0,0,0,0,1,0,0,1
0.0,3,117,2.0,10,1210,0,0,0,0,1,0,0,1,0,0,1
2.0,1,100,3.0,10,5776,0,0,0,0,1,0,0,1,0,1,0
4.0,5,247,2.0,10,2404,0,0,0,0,1,0,0,1,0,0,1
5.0,3,252,5.0,2,1312,0,0,0,1,0,1,0,0,0,1,0
2.0,2,274,3.0,10,2053,0,0,0,0,1,0,0,1,1,0,0
5.0,2,214,2.0,10,5192,0,0,1,0,0,0,0,1,0,1,0
3.0,4,175,3.0,10,4449,0,0,0,1,0,0,1,0,0,1,0
0.0,5,273,2.0,10,3516,0,1,0,0,0,0,0,1,1,0,0
4.0,1,244,2.0,3,4644,0,0,1,0,0,0,0,1,0,1,0
0.0,5,224,2.0,10,4445,0,0,0,1,0,1,0,0,0,1,0
0.0,4,285,6.0,10,2249,0,0,1,0,0,0,1,0,0,1,0
5.0,5,203,5.0,1,5356,0,0,0,1,0,0,0,1,0,0,1
4.0,3,220,4.0,19,3602,0,0,0,0,1,0,0,1,0,1,0
0.0,2,213,2.0,10,3248,0,0,0,1,0,0,0,1,0,1,0
5.0,3,250,5.0,10,2722,0,1,0,0,0,0,0,1,0,1,0
0.0,2,161,4.0,10,5322,0,0,0,1,0,0,0,1,0,1,0
4.0,1,225,5.0,3,1488,0,1,0,0,0,1,0,0,0,1,0
4.0,1,226,5.0,10,1510,1,0,0,0,0,0,0,1,0,0,1
0.0,5,269,4.0,10,3951,0,0,0,1,0,0,0,1,0,0,1
6.0,3,165,4.0,10,5965,1,0,0,0,0,0,0,1,0,1,0
6.0,1,260,3.0,10,5134,0,0,0,0,1,0,0,1,0,0,1
6.0,5,258,5.0,1,5376,0,1,0,0,0,0,0,1,0,1,0
3.0,3,269,3.0,4,4309,0,0,0,1,0,1,0,0,0,1,0
3.0,3,182,4.0,10,1869,0,0,1,0,0,1,0,0,0,1,0
4.0,4,167,4.0,2,5908,0,0,0,1,0,0,0,1,0,1,0
7.0,3,296,4.0,7,1427,0,0,0,1,0,1,0,0,0,0,1
2.0,2,259,3.0,6,4840,0,0,0,0,1,0,0,1,0,1,0
4.0,5,260,3.0,6,4221,1,0,0,0,0,0,0,1,0,0,1
5.0,3,156,3.0,6,5231,0,0,1,0,0,0,0,1,0,1,0
6.0,1,272,4.0,2,3951,0,0,0,0,1,0,0,1,0,1,0
0.0,2,270,0.0,10,5266,0,0,0,1,0,0,1,0,0,1,0
4.0,1,143,0.0,10,4283,0,0,0,1,0,0,0,1,0,0,1
3.0,1,245,3.0,10,5325,0,0,1,0,0,1,0,0,0,0,1
3.0,2,180,2.0,10,1811,0,1,0,0,0,1,0,0,0,1,0
3.0,4,145,8.0,24,1594,0,0,1,0,0,0,0,1,0,1,0
3.0,4,153,10.0,4,5456,0,0,0,1,0,1,0,0,0,0,1
5.0,3,184,5.0,3,5219,0,0,1,0,0,0,0,1,0,1,0
3.0,1,183,3.0,51,3863,0,0,0,1,0,0,0,1,0,0,1
5.0,3,259,5.0,10,1730,0,1,0,0,0,0,0,1,0,1,0
4.0,2,229,4.0,10,5340,0,0,1,0,0,1,0,0,0,0,1
4.0,5,203,2.0,10,4450,0,1,0,0,0,0,0,1,0,0,1
4.0,3,123,4.0,6,4166,0,1,0,0,0,0,0,1,0,0,1
5.0,2,249,3.0,9,5978,0,1,0,0,0,0,1,0,0,1,0
4.0,5,248,5.0,6,1754,0,0,0,1,0,0,0,1,0,1,0
5.0,1,234,5.0,10,1837,0,0,0,0,1,0,0,1,0,0,1
0.0,1,184,4.0,38,2232,0,0,0,0,1,1,0,0,0,0,1
4.0,1,139,3.0,6,4942,0,0,0,1,0,1,0,0,0,1,0
0.0,4,178,6.0,9,5279,0,0,0,1,0,1,0,0,0,1,0
2.0,3,130,3.0,48,1801,1,0,0,0,0,0,0,1,0,1,0
0.0,1,205,5.0,14,3213,1,0,0,0,0,0,0,1,0,1,0
6.0,3,257,4.0,10,1694,0,0,0,1,0,0,0,1,0,1,0
0.0,3,155,3.0,10,1830,0,0,0,0,1,0,1,0,0,1,0
6.0,3,226,3.0,4,4604,0,0,0,1,0,0,0,1,1,0,0
4.0,2,239,6.0,10,1934,0,0,1,0,0,0,0,1,0,1,0
0.0,2,283,2.0,10,4115,0,0,0,1,0,0,0,1,1,0,0
6.0,1,265,4.0,10,1644,0,0,1,0,0,0,1,0,0,1,0
6.0,2,292,4.0,10,1149,0,0,0,1,0,1,0,0,0,0,1
3.0,1,257,4.0,10,3951,1,0,0,0,0,0,1,0,0,1,0
0.0,5,139,2.0,7,4449,0,0,1,0,0,0,1,0,0,1,0
5.0,4,235,2.0,10,5549,0,0,0,1,0,0,0,1,0,0,1
3.0,3,251,0.0,2,5972,0,0,0,0,1,0,0,1,0,0,1
4.0,4,212,3.0,50,2073,0,1,0,0,0,0,1,0,0,0,1
0.0,4,174,3.0,10,4998,0,0,0,1,0,0,0,1,0,1,0
4.0,5,270,3.0,10,4131,0,0,0,0,1,0,0,1,0,1,0
6.0,4,254,4.0,10,1594,0,1,0,0,0,0,0,1,0,1,0
3.0,3,200,3.0,2,4777,0,0,0,0,1,0,0,1,1,0,0
4.0,3,152,2.0,10,1537,1,0,0,0,0,0,0,1,0,0,1
4.0,2,210,2.0,3,5876,0,0,1,0,0,0,1,0,1,0,0
3.0,2,181,3.0,29,2164,1,0,0,0,0,0,0,1,0,1,0
3.0,2,177,2.0,7,4764,0,0,0,1,0,0,0,1,1,0,0
5.0,4,217,2.0,3,5925,0,0,1,0,0,0,0,1,0,0,1
3.0,1,206,3.0,10,5676,0,1,0,0,0,1,0,0,0,0,1
4.0,1,243,5.0,10,4624,0,0,0,1,0,0,0,1,0,0,1
6.0,3,223,6.0,29,3951,0,0,0,0,1,0,0,1,0,0,1
0.0,5,298,4.0,10,1631,1,0,0,0,0,0,0,1,0,1,0
5.0,4,242,5.0,2,1717,0,0,0,1,0,1,0,0,0,0,1
0.0,2,234,3.0,5,4757,0,0,0,0,1,0,0,1,0,0,1
3.0,5,146,0.0,7,4126,0,0,0,0,1,0,0,1,0,0,1
5.0,4,244,3.0,3,4015,0,1,0,0,0,0,0,1,0,0,1
0.0,1,246,6.0,10,5466,0,0,0,0,1,0,0,1,0,1,0
0.0,2,239,3.0,10,5916,0,0,0,0,1,1,0,0,0,1,0
4.0,2,245,5.0,10,1122,0,0,0,0,1,0,0,1,0,1,0
5.0,2,233,3.0,4,4140,0,0,1,0,0,0,1,0,1,0,0
4.0,2,239,3.0,10,3679,0,1,0,0,0,0,0,1,0,1,0
2.0,4,257,6.0,5,3986,0,0,0,0,1,0,0,1,0,1,0
5.0,5,134,3.0,10,5783,0,0,0,0,1,0,1,0,1,0,0
5.0,3,236,6.0,9,3951,0,0,0,0,1,0,0,1,0,0,1
5.0,2,229,0.0,1,5724,1,0,0,0,0,0,0,1,0,0,1
2.0,1,258,0.0,10,1221,0,0,0,0,1,1,0,0,0,1,0
2.0,1,211,3.0,6,1760,1,0,0,0,0,1,0,0,0,1,0
3.0,2,270,3.0,10,5873,0,1,0,0,0,1,0,0,0,0,1
4.0,5,178,3.0,23,3951,0,1,0,0,0,0,1,0,0,1,0
3.0,2,156,7.0,10,5313,0,0,0,0,1,0,0,1,0,0,1
3.0,3,231,3.0,10,4649,0,0,0,0,1,0,0,1,0,1,0
7.0,1,287,4.0,9,3951,0,0,0,0,1,0,0,1,0,0,1
0.0,1,155,3.0,49,1203,0,0,0,0,1,0,0,1,0,1,0
0.0,5,263,5.0,1,1114,0,0,0,0,1,0,0,1,0,1,0
0.0,2,251,2.0,4,4074,0,0,1,0,0,0,0,1,0,0,1
3.0,2,168,4.0,1,4184,0,0,0,1,0,0,1,0,0,1,0
4.0,3,119,5.0,5,1841,0,0,0,1,0,0,0,1,0,0,1
3.0,5,102,6.0,10,1341,0,0,0,0,1,0,0,1,0,0,1
3.0,4,182,2.0,10,4883,1,0,0,0,0,0,0,1,0,0,1
4.0,2,139,4.0,41,1511,0,0,0,0,1,0,0,1,0,1,0
0.0,2,252,5.0,7,1134,1,0,0,0,0,0,1,0,0,0,1
3.0,1,209,2.0,10,5779,1,0,0,0,0,0,0,1,1,0,0
5.0,1,250,4.0,10,1438,0,0,0,0,1,0,1,0,0,0,1
2.0,5,168,3.0,37,1717,0,0,1,0,0,0,0,1,0,1,0
0.0,4,140,4.0,10,4528,1,0,0,0,0,0,0,1,0,1,0
5.0,4,187,4.0,1,4147,0,0,1,0,0,0,0,1,0,0,1
5.0,1,201,0.0,10,2657,0,0,0,0,1,0,0,1,0,1,0
4.0,3,247,10.0,10,5644,0,0,1,0,0,1,0,0,1,0,0
4.0,1,234,3.0,10,4282,0,1,0,0,0,0,0,1,0,1,0
4.0,3,160,2.0,9,5940,0,0,1,0,0,1,0,0,0,1,0
0.0,1,243,3.0,5,5989,0,0,0,0,1,1,0,0,1,0,0
6.0,3,183,4.0,10,4842,0,0,0,0,1,0,1,0,0,0,1
3.0,1,238,3.0,17,2624,0,0,1,0,0,0,0,1,0,1,0
6.0,2,276,6.0,7,2437,0,0,0,0,1,0,0,1,0,0,1
0.0,5,188,0.0,8,3951,1,0,0,0,0,0,0,1,0,0,1
4.0,3,224,0.0,8,5961,0,0,0,0,1,0,0,1,0,0,1
4.0,2,243,3.0,13,2850,0,0,1,0,0,0,0,1,0,0,1
5.0,2,173,4.0,21,1674,0,1,0,0,0,0,0,1,0,1,0
5.0,2,259,2.0,7,4764,0,0,0,1,0,0,0,1,0,0,1
4.0,4,279,5.0,56,2697,0,0,0,1,0,0,0,1,0,0,1
4.0,3,263,3.0,10,4677,0,0,1,0,0,0,1,0,0,0,1
0.0,4,152,3.0,10,3951,1,0,0,0,0,0,0,1,0,1,0
4.0,2,223,3.0,56,3158,0,1,0,0,0,0,0,1,0,0,1
0.0,1,197,2.0,10,3621,1,0,0,0,0,0,0,1,0,1,0
3.0,3,217,4.0,3,5602,0,0,0,0,1,0,0,1,0,0,1
4.0,5,184,3.0,10,3812,0,0,0,0,1,0,0,1,0,1,0
2.0,3,144,3.0,10,1500,0,0,0,0,1,0,0,1,1,0,0
0.0,3,246,2.0,60,2086,0,0,0,0,1,0,0,1,0,1,0
4.0,1,272,2.0,10,5252,0,1,0,0,0,0,0,1,0,0,1
4.0,2,265,4.0,3,4120,0,0,0,0,1,1,0,0,0,0,1
0.0,2,144,4.0,8,4867,1,0,0,0,0,0,0,1,0,0,1
4.0,3,173,4.0,10,5672,0,0,0,1,0,0,0,1,0,1,0
3.0,1,180,7.0,10,5536,0,1,0,0,0,0,0,1,0,0,1
5.0,1,227,3.0,19,3007,1,0,0,0,0,1,0,0,0,1,0
0.0,3,280,4.0,4,5192,1,0,0,0,0,0,0,1,0,0,1
4.0,1,228,5.0,10,1727,0,0,0,1,0,0,0,1,0,1,0
4.0,3,202,3.0,10,2213,0,1,0,0,0,0,0,1,0,1,0
6.0,2,286,4.0,3,1959,0,0,0,0,1,1,0,0,0,1,0
3.0,4,165,4.0,10,1627,0,0,0,0,1,0,0,1,0,0,1
0.0,5,142,2.0,2,4472,0,0,0,1,0,0,0,1,0,1,0
0.0,5,254,4.0,10,1347,1,0,0,0,0,0,0,1,0,0,1
4.0,1,149,3.0,10,4499,0,0,0,0,1,0,0,1,0,1,0
4.0,2,233,4.0,10,5256,0,0,0,1,0,1,0,0,1,0,0
0.0,1,144,3.0,6,4163,0,0,0,1,0,0,0,1,0,0,1
5.0,5,161,3.0,59,1037,1,0,0,0,0,0,0,1,0,0,1
2.0,4,258,3.0,3,4811,0,0,0,0,1,0,1,0,0,0,1
4.0,1,155,5.0,10,5986,0,0,0,1,0,1,0,0,0,1,0
3.0,3,192,3.0,4,4339,0,0,1,0,0,0,0,1,0,1,0
0.0,1,243,5.0,8,1732,0,1,0,0,0,0,0,1,0,0,1
3.0,5,227,4.0,9,4647,0,0,0,1,0,0,1,0,0,1,0
7.0,3,302,4.0,10,1915,0,0,0,1,0,0,1,0,0,0,1
0.0,2,156,2.0,10,4276,0,0,1,0,0,0,0,1,0,0,1
5.0,4,140,4.0,10,4018,0,0,0,1,0,0,1,0,0,1,0
6.0,1,174,10.0,1,5784,0,0,0,0,1,0,0,1,0,0,1
4.0,4,195,4.0,2,5464,0,1,0,0,0,0,0,1,0,0,1
3.0,5,248,2.0,10,4108,0,0,0,0,1,1,0,0,0,0,1
4.0,4,209,2.0,10,4407,0,0,0,0,1,0,0,1,0,0,1
3.0,2,152,3.0,10,4244,0,1,0,0,0,0,0,1,0,0,1
3.0,5,230,4.0,10,5916,0,1,0,0,0,0,0,1,0,0,1
4.0,3,267,0.0,10,1538,0,0,1,0,0,1,0,0,0,0,1
4.0,5,207,2.0,49,3736,0,0,1,0,0,0,1,0,0,0,1
2.0,5,107,3.0,10,4853,1,0,0,0,0,0,0,1,0,0,1
0.0,1,267,0.0,10,4024,1,0,0,0,0,0,0,1,0,0,1
3.0,1,175,3.0,1,4872,0,0,0,1,0,0,0,1,0,0,1
5.0,2,158,3.0,10,5221,0,0,1,0,0,0,0,1,0,0,1
3.0,2,152,6.0,7,1674,0,0,0,0,1,1,0,0,0,1,0
0.0,5,254,3.0,5,4946,0,0,0,0,1,1,0,0,0,0,1
4.0,3,160,2.0,10,1961,0,0,0,0,1,0,1,0,0,0,1
4.0,1,270,5.0,9,1280,1,0,0,0,0,0,0,1,0,0,1
4.0,1,135,3.0,39,1549,0,0,0,0,1,0,1,0,0,0,1
3.0,4,184,0.0,10,4875,0,1,0,0,0,0,1,0,0,1,0
4.0,5,214,2.0,10,4512,0,0,0,0,1,0,0,1,0,1,0
0.0,2,169,6.0,6,4179,0,0,0,0,1,0,0,1,0,1,0
0.0,1,184,3.0,49,2823,0,1,0,0,0,0,0,1,0,0,1
2.0,4,136,0.0,10,1958,0,1,0,0,0,1,0,0,0,1,0
5.0,4,270,3.0,9,4992,0,0,0,1,0,0,0,1,0,0,1
0.0,5,240,3.0,54,2919,0,0,0,0,1,0,1,0,0,0,1
0.0,2,152,3.0,4,4770,0,0,0,0,1,1,0,0,0,1,0
5.0,2,275,4.0,10,1141,1,0,0,0,0,1,0,0,0,0,1
2.0,2,273,3.0,10,2633,1,0,0,0,0,0,0,1,0,1,0
0.0,4,187,3.0,10,3878,0,0,0,1,0,0,0,1,0,1,0
0.0,4,273,5.0,10,1316,0,0,1,0,0,0,0,1,0,1,0
5.0,3,178,2.0,10,1830,0,0,0,0,1,1,0,0,0,0,1
4.0,3,209,5.0,6,4384,0,0,0,1,0,0,0,1,0,0,1
2.0,4,183,3.0,10,3951,0,0,0,1,0,0,0,1,0,1,0
4.0,3,213,3.0,2,5722,0,0,0,1,0,0,0,1,0,1,0
3.0,1,251,2.0,7,5368,0,0,0,0,1,0,0,1,0,1,0
0.0,4,149,3.0,10,4241,0,0,0,0,1,1,0,0,0,0,1
4.0,4,221,4.0,2,5595,0,0,0,0,1,0,0,1,0,1,0
0.0,2,209,2.0,6,5095,0,0,0,0,1,0,0,1,0,0,1
4.0,2,236,3.0,10,4725,1,0,0,0,0,0,0,1,0,0,1
5.0,3,134,2.0,10,5279,0,0,0,0,1,0,0,1,0,1,0
3.0,5,147,3.0,10,5357,0,0,0,0,1,0,0,1,0,0,1
3.0,5,133,4.0,10,4151,0,0,0,0,1,0,0,1,0,1,0
4.0,4,266,4.0,10,2701,0,0,0,0,1,0,0,1,0,0,1
3.0,5,183,3.0,10,3459,0,0,0,0,1,0,1,0,0,1,0
0.0,2,174,3.0,3,5920,0,0,0,0,1,0,0,1,0,1,0
0.0,1,226,2.0,10,4703,0,0,0,0,1,0,0,1,0,1,0
5.0,5,224,0.0,10,1505,0,0,0,1,0,0,0,1,0,1,0
0.0,2,244,2.0,10,3951,0,0,0,0,1,1,0,0,0,0,1
6.0,1,257,0.0,10,3416,0,0,0,0,1,1,0,0,0,0,1
2.0,1,173,2.0,10,4135,0,0,1,0,0,0,1,0,1,0,0
0.0,4,297,0.0,9,1249,0,0,0,0,1,0,0,1,0,1,0
5.0,2,268,5.0,5,1876,0,0,0,1,0,1,0,0,0,0,1
2.0,5,277,3.0,6,1057,1,0,0,0,0,0,0,1,0,0,1
0.0,2,135,5.0,26,1585,0,0,0,1,0,0,0,1,0,1,0
3.0,5,195,3.0,10,3951,0,0,0,0,1,1,0,0,0,0,1
6.0,3,202,4.0,10,4249,0,0,0,0,1,0,0,1,0,0,1
4.0,4,180,3.0,3,5031,0,0,0,1,0,0,0,1,0,1,0
6.0,1,113,2.0,7,5234,0,0,0,0,1,1,0,0,0,0,1
0.0,4,222,3.0,24,3503,0,1,0,0,0,0,1,0,0,1,0
0.0,5,169,2.0,4,4466,0,0,0,0,1,0,0,1,0,0,1
3.0,5,134,2.0,4,5291,0,0,1,0,0,0,0,1,0,1,0
0.0,4,184,3.0,2,4639,1,0,0,0,0,0,0,1,0,0,1
0.0,5,251,3.0,10,3651,0,1,0,0,0,0,0,1,0,0,1
5.0,2,152,4.0,10,5596,0,0,0,0,1,0,0,1,0,0,1
2.0,5,113,5.0,43,1638,0,0,0,1,0,0,1,0,0,1,0
0.0,5,186,7.0,1,4357,0,0,0,1,0,0,1,0,0,0,1
4.0,5,134,3.0,4,5423,1,0,0,0,0,1,0,0,0,0,1
7.0,2,229,3.0,43,1793,0,0,1,0,0,1,0,0,0,1,0
5.0,3,242,4.0,8,4410,0,1,0,0,0,0,1,0,0,0,1
4.0,2,255,4.0,62,3198,1,0,0,0,0,0,0,1,0,1,0
5.0,3,219,5.0,10,1867,0,1,0,0,0,0,0,1,0,1,0
0.0,3,150,2.0,6,4170,0,1,0,0,0,0,0,1,0,0,1
0.0,4,251,2.0,2,4800,1,0,0,0,0,0,1,0,0,1,0
5.0,2,208,8.0,10,3450,0,1,0,0,0,0,0,1,0,1,0
5.0,2,249,3.0,10,4696,0,0,1,0,0,0,0,1,0,1,0
3.0,5,242,5.0,61,3688,0,0,0,0,1,0,0,1,0,0,1
2.0,5,189,0.0,10,5320,0,0,0,0,1,0,0,1,0,1,0
3.0,3,218,3.0,10,5086,1,0,0,0,0,0,0,1,0,1,0
5.0,1,279,4.0,3,1499,0,1,0,0,0,0,0,1,0,1,0
4.0,4,168,4.0,10,4676,0,1,0,0,0,0,1,0,0,0,1
